watch_id,user_id,content_id,watch_time_minutes,watch_date,device
W10814,1310,s5022,40,2025-05-06,Tablet
W10815,208,s5584,61,2025-10-04,Tablet
W10816,1967,s1525,103,2025-12-27,Laptop
W10817,152,s4898,115,2025-07-14,Tablet
W10818,921,s4971,172,2025-10-23,Mobile
W10819,1616,s7939,28,2025-09-09,Mobile
W10820,305,s6860,180,2025-07-26,Mobile
W10821,369,s528,78,2026-01-26,TV
W10822,1764,s258,68,2025-06-22,Laptop
W10823,1440,s6511,45,2025-03-10,Tablet
W10824,486,s5424,180,2025-11-17,Laptop
W10825,1596,s8359,92,2025-07-03,Tablet
W10826,946,s3520,38,2025-11-13,Tablet
W10827,1916,s5267,137,2025-06-17,Laptop
W10828,1147,s7122,96,2025-11-20,TV
W10829,465,s1135,149,2025-12-01,Tablet
W10830,1360,s703,16,2025-09-22,TV
W10831,1293,s8043,67,2025-10-17,Mobile
W10832,663,s5880,50,2026-02-04,Mobile
W10833,805,s345,53,2025-10-28,Tablet
W10834,1620,s3156,113,2025-12-01,Tablet
W10835,1050,s8127,166,2026-02-28,Laptop
W10836,687,s7441,38,2025-12-30,Tablet
W10837,1289,s1578,75,2025-08-18,Tablet
W10838,1462,s6802,133,2025-06-05,TV
W10839,994,s4096,60,2025-07-25,Tablet
W10840,1259,s7590,117,2025-04-01,Mobile
W10841,179,s944,147,2025-04-12,Mobile
W10842,345,s3637,16,2025-11-29,TV
W10843,1013,s1647,81,2025-05-24,Mobile
W10844,1788,s5976,112,2025-07-07,Mobile
W10845,744,s753,112,2025-11-13,Laptop
W10846,1103,s6294,117,2025-03-29,Mobile
W10847,428,s7198,84,2025-08-03,TV
W10848,394,s4838,141,2026-02-06,Tablet
W10849,1872,s8437,12,2025-12-21,Laptop
W10850,1601,s1572,149,2025-09-14,Mobile
W10851,241,s4069,140,2025-08-11,Tablet
W10852,801,s484,160,2025-03-14,TV
W10853,656,s6480,31,2025-05-25,TV
W10854,583,s8474,62,2025-12-21,Mobile
W10855,464,s1587,13,2025-07-27,Tablet
W10856,1314,s3862,69,2025-06-26,Tablet
W10857,846,s6421,35,2025-09-23,Tablet
W10858,370,s1036,164,2025-10-16,TV
W10859,176,s5149,138,2026-03-08,TV
W10860,233,s2695,56,2025-06-28,Mobile
W10861,1593,s6118,51,2025-06-02,Mobile
W10862,192,s3877,140,2025-07-29,TV
W10863,604,s6890,53,2026-02-21,Tablet
W10864,547,s4760,41,2025-04-04,Mobile
W10865,1510,s3409,73,2025-11-11,Tablet
W10866,1625,s448,163,2025-09-21,Laptop
W10867,822,s7545,145,2026-01-12,Laptop
W10868,683,s681,62,2026-01-25,Laptop
W10869,1374,s1712,29,2026-02-05,Mobile
W10870,1016,s1845,178,2026-01-24,Tablet
W10871,559,s7785,140,2025-05-28,Laptop
W10872,485,s6207,84,2025-10-29,Mobile
W10873,1148,s7484,161,2025-11-15,Tablet
W10874,75,s4846,23,2026-02-15,TV
W10875,1131,s6807,55,2025-08-02,Tablet
W10876,1936,s8219,146,2025-04-01,Tablet
W10877,1040,s7686,46,2025-08-05,TV
W10878,925,s3183,73,2025-03-28,Mobile
W10879,774,s8253,49,2025-05-24,Mobile
W10880,569,s5931,137,2026-01-08,Laptop
W10881,1904,s2679,92,2025-07-03,Mobile
W10882,208,s753,154,2025-09-30,Mobile
W10883,1860,s2538,34,2025-05-10,TV
W10884,1009,s4893,122,2025-06-29,Tablet
W10885,887,s3389,52,2026-02-26,TV
W10886,880,s6437,31,2025-07-15,Tablet
W10887,185,s1772,150,2026-01-12,Laptop
W10888,188,s5104,114,2025-07-05,Tablet
W10889,1052,s2370,116,2025-05-22,Laptop
W10890,333,s7596,93,2026-03-07,Tablet
W10891,1744,s7401,69,2025-10-29,Laptop
W10892,1161,s2696,23,2025-12-31,Laptop
W10893,247,s5158,73,2025-04-08,Laptop
W10894,1993,s4553,67,2025-04-08,Mobile
W10895,1087,s7576,38,2025-10-06,Laptop
W10896,780,s1030,125,2025-04-29,Mobile
W10897,220,s7390,114,2025-05-12,Laptop
W10898,1343,s8262,128,2025-07-20,Tablet
W10899,181,s2007,88,2025-04-16,Laptop
W10900,598,s710,146,2026-02-12,TV
W10901,123,s2686,28,2025-11-22,Mobile
W10902,1227,s2624,180,2025-05-22,Tablet
W10903,1925,s6327,38,2025-11-08,TV
W10904,1367,s2085,170,2026-02-21,Laptop
W10905,491,s7698,83,2025-04-26,Tablet
W10906,1332,s2353,149,2026-02-04,TV
W10907,657,s3958,44,2025-06-23,Laptop
W10908,1589,s3452,72,2025-05-11,Tablet
W10909,1078,s1342,129,2025-04-28,TV
W10910,1048,s524,68,2025-07-05,Mobile
W10911,1546,s6827,159,2025-10-03,Laptop
W10912,238,s2483,119,2025-07-14,Tablet
W10913,1252,s6021,138,2025-08-17,Laptop
W10914,1445,s7428,145,2025-12-27,Mobile
W10915,1475,s3464,175,2025-09-06,Mobile
W10916,190,s3277,172,2025-08-28,Tablet
W10917,859,s1567,113,2026-02-12,Mobile
W10918,1764,s960,17,2025-12-12,Tablet
W10919,1614,s4291,156,2026-02-17,Laptop
W10920,1874,s4001,160,2025-12-11,Laptop
W10921,1590,s8602,92,2025-07-09,TV
W10922,87,s3449,115,2025-12-09,Mobile
W10923,824,s7996,26,2026-01-26,TV
W10924,598,s3519,38,2025-09-24,TV
W10925,1741,s4009,43,2026-03-03,TV
W10926,241,s2698,163,2026-01-19,Tablet
W10927,690,s4238,126,2025-06-26,Laptop
W10928,1541,s3142,116,2025-05-17,Mobile
W10929,1984,s2271,39,2025-06-28,Mobile
W10930,1829,s7619,27,2025-11-24,TV
W10931,261,s524,74,2025-05-17,Tablet
W10932,1877,s5370,13,2025-06-11,Mobile
W10933,866,s7477,20,2025-09-02,Tablet
W10934,1163,s2102,128,2026-01-06,Laptop
W10935,1209,s2951,25,2025-05-20,Laptop
W10936,891,s1020,142,2026-02-11,Mobile
W10937,1594,s8406,87,2025-09-29,Laptop
W10938,1505,s4536,99,2025-03-25,Tablet
W10939,1932,s5910,10,2025-08-10,Mobile
W10940,602,s7052,87,2025-10-13,Tablet
W10941,389,s4656,117,2025-06-01,Laptop
W10942,443,s7049,120,2025-07-28,TV
W10943,1982,s7333,62,2025-07-17,Mobile
W10944,1582,s2921,35,2025-12-07,Laptop
W10945,866,s1971,88,2025-08-16,TV
W10946,1256,s7388,113,2025-09-05,Laptop
W10947,1885,s8426,133,2025-07-20,Mobile
W10948,124,s2332,159,2025-12-04,Laptop
W10949,32,s4430,24,2025-05-09,Mobile
W10950,939,s4376,79,2025-04-22,Tablet
W10951,14,s3508,104,2025-10-16,Mobile
W10952,187,s885,149,2025-08-16,TV
W10953,929,s6369,59,2025-03-23,Mobile
W10954,665,s5056,95,2026-02-10,Tablet
W10955,306,s903,40,2026-01-16,Tablet
W10956,262,s5357,163,2025-09-05,Mobile
W10957,986,s8636,34,2025-08-29,Mobile
W10958,1270,s5905,135,2025-11-26,Mobile
W10959,1322,s615,125,2025-09-27,Tablet
W10960,80,s5259,143,2025-07-09,Tablet
W10961,1796,s5552,178,2025-11-14,Mobile
W10962,75,s7986,65,2025-06-14,Tablet
W10963,1999,s3325,87,2025-08-01,Tablet
W10964,1148,s3117,102,2025-12-27,Mobile
W10965,1256,s3303,89,2025-05-05,Mobile
W10966,1245,s7960,25,2025-12-09,TV
W10967,591,s8424,154,2025-12-19,Laptop
W10968,1385,s7335,157,2025-05-12,Mobile
W10969,901,s1666,110,2025-05-02,TV
W10970,839,s3842,89,2025-05-05,TV
W10971,300,s1214,172,2025-07-26,Mobile
W10972,185,s1905,90,2025-07-17,Tablet
W10973,824,s2950,82,2025-11-23,TV
W10974,1479,s1820,65,2025-03-26,TV
W10975,344,s1856,106,2025-11-09,Mobile
W10976,1760,s122,15,2025-10-04,Tablet
W10977,1694,s469,56,2026-01-21,Tablet
W10978,1658,s2460,115,2025-03-23,TV
W10979,292,s7455,174,2025-09-15,Mobile
W10980,158,s3902,37,2025-04-11,Laptop
W10981,1701,s2980,164,2025-06-03,Laptop
W10982,624,s4591,64,2026-03-07,Tablet
W10983,1456,s8323,99,2026-01-06,Mobile
W10984,119,s8352,111,2025-05-20,Mobile
W10985,1306,s2402,111,2026-01-12,Mobile
W10986,979,s2294,82,2025-11-20,TV
W10987,1927,s4651,35,2025-06-29,Tablet
W10988,817,s3986,103,2025-11-14,Mobile
W10989,1845,s5016,163,2026-02-07,Laptop
W10990,757,s3881,67,2025-08-17,TV
W10991,717,s1384,144,2025-07-01,Mobile
W10992,773,s994,88,2025-05-20,Laptop
W10993,215,s5797,16,2025-05-18,Tablet
W10994,511,s4588,60,2026-01-31,Mobile
W10995,1820,s5735,15,2025-11-13,Mobile
W10996,1158,s1388,167,2025-11-20,Mobile
W10997,117,s3516,70,2025-06-10,Laptop
W10998,329,s3535,47,2025-09-12,Laptop
W10999,91,s3245,30,2026-02-02,Mobile
W11000,1196,s3349,113,2025-06-11,Mobile
W11001,212,s6242,169,2026-01-17,TV
W11002,1701,s1584,86,2025-05-07,TV
W11003,1743,s1488,72,2025-11-18,TV
W11004,1667,s7065,89,2025-11-21,Tablet
W11005,547,s6093,45,2025-08-19,Mobile
W11006,1331,s7898,40,2025-12-21,TV
W11007,44,s2096,136,2025-08-21,TV
W11008,909,s3323,109,2025-10-26,Mobile
W11009,1066,s7522,105,2025-09-08,TV
W11010,849,s4317,170,2025-04-22,Mobile
W11011,176,s7234,119,2025-11-27,Laptop
W11012,1715,s7045,126,2025-04-06,Tablet
W11013,1358,s1535,16,2025-11-07,Mobile
W11014,1852,s4264,73,2025-11-10,TV
W11015,925,s7070,57,2025-08-20,Mobile
W11016,358,s794,130,2025-04-17,Tablet
W11017,562,s6340,167,2026-01-06,Laptop
W11018,1884,s4069,104,2025-11-09,Tablet
W11019,1358,s5026,12,2025-04-06,Tablet
W11020,325,s5167,117,2025-07-22,Mobile
W11021,1314,s2615,170,2025-10-02,Mobile
W11022,1323,s7044,145,2025-07-14,Tablet
W11023,746,s7489,69,2025-04-26,Tablet
W11024,473,s1953,70,2025-10-15,Mobile
W11025,380,s5213,126,2025-08-12,Laptop
W11026,1713,s5249,92,2025-04-18,Mobile
W11027,947,s6205,153,2025-06-17,Tablet
W11028,1494,s1474,146,2025-05-20,Tablet
W11029,874,s5091,98,2025-12-26,TV
W11030,1822,s6133,33,2025-12-23,Laptop
W11031,278,s5310,180,2026-01-09,Tablet
W11032,1471,s1874,172,2025-12-23,TV
W11033,1141,s5644,129,2025-05-24,TV
W11034,191,s7686,180,2025-10-15,Tablet
W11035,555,s2964,144,2025-12-31,Tablet
W11036,517,s7576,86,2025-05-29,TV
W11037,49,s865,132,2025-08-17,Tablet
W11038,1823,s595,40,2026-02-02,Tablet
W11039,85,s2014,94,2025-04-13,Mobile
W11040,126,s7509,29,2026-01-13,Mobile
W11041,1836,s53,40,2025-05-02,Mobile
W11042,1425,s4744,173,2025-03-29,Laptop
W11043,454,s817,98,2025-10-20,Tablet
W11044,832,s1002,97,2025-10-02,Mobile
W11045,388,s3785,136,2025-04-04,Tablet
W11046,489,s3440,154,2025-07-25,Laptop
W11047,105,s8755,80,2025-11-01,Mobile
W11048,513,s2438,66,2026-03-09,Tablet
W11049,1549,s6730,22,2025-10-31,Tablet
W11050,1430,s519,55,2025-06-19,Tablet
W11051,1615,s5420,172,2025-05-30,Tablet
W11052,1394,s3264,42,2025-04-03,Mobile
W11053,656,s5018,168,2025-03-26,Mobile
W11054,1800,s8402,111,2025-09-26,Mobile
W11055,34,s1296,162,2025-12-17,TV
W11056,1716,s7014,178,2025-07-16,Laptop
W11057,1499,s7135,170,2025-12-11,Laptop
W11058,1858,s6969,158,2026-02-23,Mobile
W11059,107,s1671,100,2026-03-07,Laptop
W11060,1049,s3879,91,2025-03-31,TV
W11061,232,s8677,36,2025-09-09,Mobile
W11062,728,s3254,32,2025-05-20,Mobile
W11063,1004,s856,157,2025-12-06,TV
W11064,1994,s6317,103,2026-02-02,TV
W11065,1353,s2352,117,2025-11-07,Tablet
W11066,1923,s4131,179,2025-09-16,Laptop
W11067,1646,s2290,171,2025-06-01,Mobile
W11068,1313,s8092,12,2025-04-03,TV
W11069,1260,s6074,40,2025-04-25,Laptop
W11070,209,s5772,96,2025-07-21,Tablet
W11071,395,s4267,149,2025-09-12,Tablet
W11072,127,s4354,13,2025-07-07,TV
W11073,1859,s7614,54,2026-02-16,Mobile
W11074,756,s3257,68,2026-02-09,TV
W11075,926,s969,153,2025-05-02,Tablet
W11076,1712,s1332,130,2025-06-19,Laptop
W11077,1013,s7967,40,2025-05-03,Tablet
W11078,922,s5464,147,2025-11-19,Laptop
W11079,727,s6586,178,2025-04-22,Tablet
W11080,1938,s8,66,2025-04-28,TV
W11081,528,s3769,102,2026-02-20,Tablet
W11082,39,s4629,46,2025-11-16,Tablet
W11083,298,s72,51,2025-10-11,Tablet
W11084,26,s5707,79,2026-01-28,Tablet
W11085,501,s695,67,2025-07-13,Mobile
W11086,451,s8083,158,2025-12-03,TV
W11087,1884,s1888,78,2025-10-24,Mobile
W11088,1186,s7597,178,2025-07-22,TV
W11089,10,s8272,159,2025-11-13,Mobile
W11090,1058,s6558,19,2025-09-12,TV
W11091,1171,s577,42,2025-07-20,Mobile
W11092,522,s7888,75,2025-05-20,Mobile
W11093,1944,s8672,177,2025-08-02,Laptop
W11094,760,s2740,142,2025-10-03,Tablet
W11095,1932,s4721,179,2025-08-06,TV
W11096,986,s4227,151,2025-11-10,TV
W11097,1947,s5810,115,2025-05-19,Tablet
W11098,732,s2378,109,2026-01-05,TV
W11099,1700,s5286,77,2026-01-12,Tablet
W11100,707,s4666,79,2025-11-03,Mobile
W11101,619,s6344,118,2025-11-28,Tablet
W11102,1933,s6606,169,2025-06-06,Laptop
W11103,1501,s5084,104,2026-01-16,Laptop
W11104,721,s757,174,2025-05-06,TV
W11105,1617,s5973,115,2025-08-28,Laptop
W11106,1035,s2569,177,2025-06-30,Tablet
W11107,1270,s6273,67,2026-02-09,Mobile
W11108,1701,s4027,118,2025-09-18,TV
W11109,469,s6726,81,2025-05-24,Laptop
W11110,1963,s3176,180,2025-11-24,Tablet
W11111,1553,s7897,50,2025-04-26,Laptop
W11112,1968,s7840,34,2025-09-30,Laptop
W11113,1227,s1494,158,2025-08-19,Tablet
W11114,515,s6737,132,2025-12-04,Mobile
W11115,727,s4937,60,2025-03-11,TV
W11116,662,s8216,174,2025-03-15,Tablet
W11117,1437,s112,153,2025-12-14,TV
W11118,272,s6188,23,2026-03-02,Laptop
W11119,1684,s2498,176,2025-04-26,Mobile
W11120,362,s8501,172,2025-10-27,Mobile
W11121,490,s8445,44,2026-02-15,Mobile
W11122,1901,s7002,170,2025-06-23,TV
W11123,1133,s574,148,2026-01-28,Laptop
W11124,313,s6279,131,2025-06-29,Laptop
W11125,824,s2603,53,2025-06-04,TV
W11126,1026,s7438,39,2025-11-27,Tablet
W11127,1685,s385,12,2025-05-29,TV
W11128,1328,s6766,68,2025-03-09,Tablet
W11129,1736,s7433,46,2026-03-02,TV
W11130,774,s5389,69,2025-04-13,Laptop
W11131,1952,s3374,90,2026-02-28,Tablet
W11132,379,s878,85,2026-02-09,Mobile
W11133,255,s1830,50,2025-08-21,Tablet
W11134,1922,s273,70,2025-12-29,Tablet
W11135,930,s2709,109,2025-07-28,Mobile
W11136,308,s1516,125,2025-12-27,Laptop
W11137,1032,s3371,88,2025-09-09,TV
W11138,1220,s5750,151,2025-07-29,TV
W11139,284,s1711,32,2026-02-08,Tablet
W11140,498,s817,77,2025-11-05,Mobile
W11141,911,s1257,154,2025-04-04,TV
W11142,1679,s7278,136,2025-09-29,Mobile
W11143,1065,s1633,43,2025-04-24,Laptop
W11144,1036,s8509,35,2025-07-26,Laptop
W11145,330,s7509,152,2025-05-30,Laptop
W11146,1357,s8730,17,2026-03-09,TV
W11147,1580,s1699,179,2025-07-12,Laptop
W11148,982,s7842,24,2025-05-05,Mobile
W11149,1076,s5258,133,2026-02-02,Tablet
W11150,1818,s6120,156,2025-03-25,Mobile
W11151,29,s4158,178,2025-08-18,Tablet
W11152,977,s5125,11,2025-10-21,Tablet
W11153,1931,s4965,74,2025-10-01,Mobile
W11154,1357,s4065,148,2025-10-28,TV
W11155,361,s3700,165,2025-06-24,Tablet
W11156,1519,s2190,176,2025-06-09,Mobile
W11157,1308,s2697,137,2025-10-31,Tablet
W11158,34,s4562,166,2025-08-08,Laptop
W11159,1888,s6304,176,2025-03-18,Mobile
W11160,1952,s8278,56,2025-03-12,Laptop
W11161,1349,s1409,38,2025-03-17,Tablet
W11162,1961,s7621,160,2025-07-07,Mobile
W11163,856,s39,33,2026-02-28,TV
W11164,329,s7893,118,2025-06-14,Tablet
W11165,748,s8561,131,2025-08-06,Laptop
W11166,1762,s4424,104,2025-11-24,Laptop
W11167,716,s2185,145,2025-04-22,Tablet
W11168,205,s5625,115,2025-07-20,Mobile
W11169,4,s3996,109,2026-02-09,Tablet
W11170,1895,s1361,140,2026-02-02,Mobile
W11171,905,s1377,37,2026-01-27,Tablet
W11172,1056,s7898,60,2025-05-21,Tablet
W11173,1333,s6721,162,2025-09-06,TV
W11174,119,s887,143,2025-10-29,Laptop
W11175,163,s8185,48,2025-11-25,Laptop
W11176,1128,s7854,77,2025-04-12,Laptop
W11177,1192,s2556,125,2026-03-05,Tablet
W11178,1186,s847,144,2026-02-27,Mobile
W11179,1226,s7993,91,2025-05-07,Tablet
W11180,498,s2160,23,2025-03-19,TV
W11181,63,s8219,116,2025-06-16,TV
W11182,1895,s3724,152,2025-11-11,Laptop
W11183,1311,s2846,138,2025-12-28,Mobile
W11184,1937,s1036,127,2025-04-11,Tablet
W11185,1695,s7608,147,2026-01-12,TV
W11186,890,s7363,57,2025-07-23,Tablet
W11187,1642,s1264,18,2025-06-15,Mobile
W11188,234,s4353,114,2025-05-09,Tablet
W11189,831,s8728,67,2025-07-01,Tablet
W11190,1333,s3132,33,2025-10-25,TV
W11191,601,s5209,90,2025-09-23,TV
W11192,1652,s2541,133,2025-03-25,Laptop
W11193,1981,s4054,121,2025-03-30,Laptop
W11194,827,s3583,120,2025-10-29,Mobile
W11195,626,s2557,90,2025-07-21,Mobile
W11196,717,s8259,130,2025-11-24,Tablet
W11197,1490,s7746,37,2025-05-14,Mobile
W11198,572,s1567,81,2025-12-14,Mobile
W11199,1928,s5976,101,2025-07-08,Laptop
W11200,1791,s2808,62,2025-11-03,TV
W11201,129,s5235,118,2025-10-23,TV
W11202,1196,s7221,16,2025-10-05,TV
W11203,61,s5068,44,2025-09-30,Laptop
W11204,747,s6328,12,2025-05-30,Laptop
W11205,514,s1582,64,2025-03-20,TV
W11206,1671,s5174,112,2025-07-16,TV
W11207,1338,s3661,119,2025-09-02,Tablet
W11208,664,s690,134,2025-07-24,Tablet
W11209,386,s5493,69,2025-04-13,TV
W11210,1951,s6293,21,2025-10-01,Mobile
W11211,1036,s8555,161,2025-08-05,Laptop
W11212,1113,s5041,82,2025-07-24,TV
W11213,947,s2506,152,2025-12-14,Laptop
W11214,588,s2720,170,2026-02-25,Tablet
W11215,1348,s6507,168,2026-01-05,TV
W11216,1274,s8177,17,2026-01-27,Mobile
W11217,25,s2171,99,2025-12-07,TV
W11218,854,s1784,109,2025-10-03,Laptop
W11219,1541,s7838,26,2025-07-24,Mobile
W11220,1691,s3090,125,2025-03-11,Mobile
W11221,1871,s4765,30,2025-10-22,Tablet
W11222,1537,s2452,19,2026-01-15,Laptop
W11223,1234,s1995,64,2025-10-16,Tablet
W11224,928,s3869,58,2025-05-10,Tablet
W11225,1600,s5875,103,2025-04-25,TV
W11226,1432,s2535,42,2025-06-11,Mobile
W11227,219,s7481,124,2025-10-28,Mobile
W11228,1387,s6791,83,2025-08-22,Tablet
W11229,529,s4049,91,2025-09-06,Laptop
W11230,902,s6802,180,2026-03-05,Tablet
W11231,1670,s7703,47,2025-06-04,Tablet
W11232,264,s1339,113,2025-06-01,Tablet
W11233,1347,s2626,16,2025-05-26,Tablet
W11234,475,s746,160,2025-04-08,Laptop
W11235,739,s313,172,2026-02-18,Laptop
W11236,531,s2472,130,2026-03-02,Tablet
W11237,1709,s585,106,2025-12-26,Laptop
W11238,1869,s6238,23,2025-11-15,TV
W11239,103,s2718,114,2025-04-17,Mobile
W11240,1095,s7717,158,2025-06-25,TV
W11241,632,s5595,140,2025-07-13,TV
W11242,440,s686,140,2025-07-14,Mobile
W11243,1697,s6905,98,2025-03-27,Laptop
W11244,1836,s1548,115,2025-12-01,Tablet
W11245,1842,s5293,162,2025-12-24,TV
W11246,406,s5620,53,2026-02-21,Mobile
W11247,1457,s1079,172,2025-11-16,Mobile
W11248,495,s5752,59,2026-02-25,TV
W11249,1019,s7364,117,2026-01-23,Laptop
W11250,329,s5383,25,2026-01-25,TV
W11251,1288,s1829,36,2025-04-15,Laptop
W11252,395,s5485,34,2025-10-15,Laptop
W11253,1637,s4797,131,2025-04-28,Mobile
W11254,938,s8534,124,2025-11-02,Laptop
W11255,1178,s7264,95,2025-04-04,TV
W11256,813,s5521,40,2025-04-12,TV
W11257,45,s177,95,2026-03-01,Mobile
W11258,750,s7727,114,2025-08-04,Laptop
W11259,993,s8308,32,2025-05-08,Tablet
W11260,757,s4085,60,2025-08-12,TV
W11261,697,s2921,149,2025-06-18,Mobile
W11262,1433,s7658,54,2025-09-15,Mobile
W11263,1678,s1138,102,2026-03-02,Tablet
W11264,1158,s7521,156,2025-04-29,Tablet
W11265,1254,s3593,159,2025-11-22,Laptop
W11266,584,s1243,105,2026-01-05,Mobile
W11267,769,s3217,72,2026-01-27,Laptop
W11268,1171,s5043,60,2025-11-06,TV
W11269,793,s7508,70,2025-09-28,Tablet
W11270,1185,s3789,49,2026-02-09,Mobile
W11271,1038,s46,170,2025-11-11,Laptop
W11272,1693,s660,76,2025-11-16,Tablet
W11273,1873,s7052,176,2025-07-16,Laptop
W11274,254,s723,78,2025-10-26,Laptop
W11275,1003,s6625,48,2025-08-06,Laptop
W11276,1606,s6739,62,2025-08-08,TV
W11277,1182,s6049,25,2025-07-29,Mobile
W11278,1713,s8248,81,2026-01-01,Laptop
W11279,1297,s5197,122,2025-10-09,Laptop
W11280,1662,s733,40,2025-09-25,Mobile
W11281,1711,s8776,127,2025-07-28,Tablet
W11282,1329,s6130,80,2025-09-18,Tablet
W11283,1008,s3601,48,2025-08-18,Laptop
W11284,215,s3923,120,2025-07-26,Laptop
W11285,1056,s5592,124,2025-11-18,TV
W11286,220,s6738,102,2025-06-17,Mobile
W11287,1794,s8378,92,2025-11-11,Laptop
W11288,335,s3900,151,2025-12-17,Mobile
W11289,1667,s4262,174,2026-02-23,Tablet
W11290,720,s2516,65,2025-07-22,Mobile
W11291,802,s1561,170,2025-09-26,Laptop
W11292,847,s2429,93,2025-05-21,TV
W11293,1190,s7742,17,2025-10-23,TV
W11294,274,s964,138,2025-08-19,Laptop
W11295,1593,s5008,31,2026-02-18,Mobile
W11296,1229,s1852,122,2025-11-21,Tablet
W11297,270,s4211,39,2025-09-02,Tablet
W11298,1483,s1528,104,2025-07-21,Tablet
W11299,1108,s5408,62,2025-07-03,Tablet
W11300,1787,s7349,100,2025-07-26,Mobile
W11301,1771,s77,150,2025-03-19,Tablet
W11302,946,s6759,180,2025-11-28,Mobile
W11303,1732,s5030,12,2026-01-03,Tablet
W11304,273,s6478,74,2026-02-07,Tablet
W11305,13,s6365,82,2025-03-23,Mobile
W11306,195,s493,168,2025-05-14,Mobile
W11307,1280,s2477,162,2025-10-19,Laptop
W11308,876,s1379,147,2026-03-04,Mobile
W11309,465,s4785,138,2025-03-20,Mobile
W11310,1751,s6051,21,2025-07-31,Laptop
W11311,1808,s122,94,2026-02-22,Mobile
W11312,802,s683,127,2025-11-18,TV
W11313,843,s2838,134,2025-07-31,Mobile
W11314,1134,s4795,129,2025-11-13,Laptop
W11315,420,s7677,69,2025-11-10,Tablet
W11316,1870,s6068,58,2025-09-04,Mobile
W11317,854,s157,37,2025-09-09,Laptop
W11318,1734,s8427,71,2025-12-15,Mobile
W11319,156,s8562,71,2026-02-01,Mobile
W11320,1330,s8805,92,2025-05-19,Tablet
W11321,104,s6624,29,2025-09-15,Laptop
W11322,1572,s5367,41,2025-12-24,Mobile
W11323,288,s2596,153,2026-02-09,Mobile
W11324,948,s2382,154,2025-05-20,Laptop
W11325,1028,s684,158,2025-11-21,Laptop
W11326,1619,s4896,64,2025-03-21,Mobile
W11327,912,s3124,19,2026-01-14,Laptop
W11328,722,s4712,124,2025-12-19,Mobile
W11329,132,s2185,102,2025-04-05,Tablet
W11330,59,s4534,14,2025-09-26,Tablet
W11331,1741,s1517,16,2026-02-03,Mobile
W11332,920,s551,50,2025-08-07,Laptop
W11333,920,s5132,173,2025-10-03,Laptop
W11334,823,s3949,10,2025-06-16,Laptop
W11335,1666,s199,61,2025-04-07,Mobile
W11336,1095,s560,26,2025-11-23,Tablet
W11337,340,s8762,74,2025-07-02,Laptop
W11338,261,s5655,104,2025-06-22,Laptop
W11339,952,s1571,35,2025-04-03,TV
W11340,1517,s5160,65,2025-09-17,Tablet
W11341,11,s8458,104,2026-01-16,TV
W11342,411,s4577,77,2025-05-19,Tablet
W11343,1385,s976,43,2025-06-24,Tablet
W11344,951,s7842,152,2025-11-12,Mobile
W11345,459,s2051,175,2026-03-07,Laptop
W11346,1408,s71,175,2025-07-29,Tablet
W11347,874,s3593,162,2025-12-27,Tablet
W11348,1779,s3400,150,2025-04-15,Mobile
W11349,1595,s3380,166,2025-07-13,Tablet
W11350,971,s3702,82,2025-11-23,Mobile
W11351,887,s3612,12,2025-05-05,Tablet
W11352,247,s6770,106,2026-01-15,Tablet
W11353,540,s230,66,2025-03-21,Laptop
W11354,86,s2626,101,2025-12-30,Laptop
W11355,668,s3329,46,2025-04-15,Mobile
W11356,1237,s7842,69,2025-07-02,Mobile
W11357,1323,s1671,51,2025-11-13,Laptop
W11358,223,s3691,77,2025-09-18,TV
W11359,181,s538,34,2025-12-26,Laptop
W11360,1091,s7216,44,2025-10-20,Laptop
W11361,1686,s8382,53,2025-08-10,Tablet
W11362,778,s7644,103,2025-05-22,Mobile
W11363,263,s1966,161,2026-02-17,Laptop
W11364,1243,s2460,16,2026-01-11,Laptop
W11365,1128,s526,15,2025-05-01,Tablet
W11366,194,s5349,27,2025-06-14,TV
W11367,1634,s3252,147,2025-09-10,Mobile
W11368,641,s1218,56,2025-11-28,Tablet
W11369,1840,s869,103,2025-11-17,Tablet
W11370,935,s877,18,2025-10-25,Tablet
W11371,1090,s1225,17,2025-12-06,TV
W11372,1471,s8224,157,2025-04-01,Laptop
W11373,1688,s1116,17,2025-03-23,Mobile
W11374,1855,s3878,115,2025-07-13,Tablet
W11375,360,s7365,13,2026-02-14,TV
W11376,1807,s1653,35,2025-08-15,TV
W11377,892,s1984,85,2025-10-30,Laptop
W11378,1164,s8147,21,2025-08-09,Mobile
W11379,987,s3974,152,2025-05-27,Mobile
W11380,110,s2251,42,2025-10-31,Laptop
W11381,1530,s8649,92,2025-08-27,TV
W11382,348,s882,178,2025-11-03,Tablet
W11383,55,s2090,142,2025-06-26,Tablet
W11384,1792,s2835,175,2025-05-08,Tablet
W11385,1800,s126,151,2025-12-14,Mobile
W11386,1777,s5505,126,2025-07-28,Mobile
